Property_ID,Market,State,City,Finished_SqFt,Acquisition_Price,Pending_Date,Resale_Price_Estimate,Pending_Price,Sale_Price,Closing_Date,Profit_Loss,Sale_vs_Resale_Ratio,Volume,Listing_Date,DOM,Sold?
X1-ORz2bbc8w11y0q_b2xeo,Charlotte,North Carolina,Charlotte,1680,352177,12/13/2021,335000,349900,335000,1/14/2022,-17177,1.033758408,1,9/8/2021,96,1
X1-ORz08zedzmrb7e_h4njv,San Diego,California,San Diego,861,373000,12/13/2021,396300,396300,396300,1/14/2022,23300,0.629368327,1,9/8/2021,96,1
X1-ORz2ayvp738w3e_be5yg,Minneapolis,Minnesota,Golden Valley,2114,410300,12/13/2021,371050,379900,371050,1/14/2022,-39250,1.334896979,1,9/8/2021,96,1
X1-ORz08byghqefei_im15t,Minneapolis,Minnesota,Saint Paul,1176,200600,12/13/2021,201300,201300,201300,1/14/2022,700,1.471251083,1,9/8/2021,96,1
X1-ORz0brfl8dkku2_ahuvl,Denver,Colorado,Centennial,2387,744505,12/13/2021,750000,749300,750000,1/14/2022,5495,0.320475363,1,9/8/2021,96,1
X1-ORz08brfxrzeka_dm8dd,LA - Orange County,California,Tustin,1092,454600,12/13/2021,490000,472100,490000,1/14/2022,35400,0.957146794,1,9/8/2021,96,1
X1-ORz2g17x4pciuy_9tz7k,Denver,Colorado,Thornton,1318,336400,12/13/2021,361000,358300,361000,1/14/2022,24600,0.853964978,1,9/8/2021,96,1
X1-ORz2f01uc5gxoa_g5jc2,Cincinnati,Ohio,Monroe,2144,364700,12/13/2021,380000,366100,380000,1/14/2022,15300,1.114041659,1,9/8/2021,96,1
X1-ORz2emb1d4lkl6_di0ny,Orlando,Florida,Kissimmee,1690,250800,12/13/2021,274200,274200,274200,1/14/2022,23400,0.715914079,1,9/8/2021,96,1
X1-ORz2fs3y7rc6m2_g2q74,Raleigh,North Carolina,Raleigh,2791,566000,12/13/2021,570000,595900,570000,1/14/2022,4000,0.793865187,1,9/8/2021,96,1
X1-ORz2cqflh93ddm_c0n20,Denver,Colorado,Highlands Ranch,1822,630193,12/13/2021,636000,632900,636000,1/14/2022,5807,0.268029249,1,9/8/2021,96,1
X1-ORz2alxe84y262_j1hf0,Minneapolis,Minnesota,Plymouth,2047,381500,12/13/2021,350000,349900,350000,1/14/2022,-31500,1.072328801,1,9/8/2021,96,1
X1-ORz0g33oqkj056_gck6f,Denver,Colorado,Denver,1740,612600,12/13/2021,575000,599900,575000,1/14/2022,-37600,0.447124596,1,9/8/2021,96,1
X1-ORz2cisgm3nxbu_fx3x8,Denver,Colorado,Parker,2248,668470,12/13/2021,669300,679300,669300,1/14/2022,830,0.498758647,1,9/8/2021,96,1
X1-ORz2coqz92iooq_it206,Charlotte,North Carolina,Charlotte,1484,318952,12/13/2021,309000,316400,309000,1/18/2022,-9952,1.843979338,1,9/8/2021,96,1
X1-ORz2f17prriut6_fzx26,Phoenix,Arizona,Gilbert,1655,471773,12/13/2021,467500,459900,467500,1/18/2022,-4273,0.512715366,1,9/8/2021,96,1
X1-ORz0doogu4o9ru_drun9,Atlanta,Georgia,Suwanee,1768,299924,12/13/2021,290000,299900,290000,1/18/2022,-9924,0.688416795,1,9/8/2021,96,1
X1-ORz0ewbx0a5htm_drun9,Minneapolis,Minnesota,Saint Paul,1696,403600,12/13/2021,340000,349900,340000,1/18/2022,-63600,0.981755322,1,9/8/2021,96,1
X1-ORz0afk3qhn5a2_iugkn,Charlotte,North Carolina,Rock Hill,3082,508500,12/13/2021,529000,515900,529000,1/18/2022,20500,0.728147852,1,9/8/2021,96,1
X1-ORz0awosu90jga_jbbeb,San Diego,California,El Cajon,1178,523202,12/13/2021,523900,523900,523900,1/18/2022,698,0.937730826,1,9/8/2021,96,1
X1-ORz0dx3c2x3hbu_hwqxb,Minneapolis,Minnesota,Coon Rapids,1515,286720,12/13/2021,278100,270300,278100,1/18/2022,-8620,0.75298617,1,9/8/2021,96,1
X1-ORz0eng23wt9x6_bqt2p,Tampa,Florida,Sun City Center,1600,242200,12/13/2021,235000,244900,235000,1/18/2022,-7200,0.708056539,1,9/8/2021,96,1
X1-ORz0d6rhmf6kca_dgm3h,Denver,Colorado,Thornton,2032,556678,12/13/2021,555000,548900,555000,1/18/2022,-1678,0.518076888,1,9/8/2021,96,1
X1-ORz08yvv36orju_ac8lp,LA - Orange County,California,Tustin,1492,583000,12/13/2021,640000,595900,640000,1/18/2022,57000,0.751821813,1,9/8/2021,96,1
X1-ORz0d6ipxh5sai_9pri5,Sacramento,California,Antelope,1409,506293,12/13/2021,510000,488000,510000,1/19/2022,3707,0.715177684,1,9/8/2021,96,1
X1-ORz09c7nfqp3ei_idlqz,Riverside,California,Corona,1631,694400,12/13/2021,735000,705000,735000,1/19/2022,40600,0.747186824,1,9/8/2021,96,1
X1-ORz2abklbwsu4a_dcee2,Tampa,Florida,Safety Harbor,2386,537900,12/13/2021,586100,561100,586100,1/19/2022,48200,0.593683319,1,9/8/2021,96,1
X1-ORz0bc6yp03bzu_bidnv,Sacramento,California,Roseville,2822,772225,12/13/2021,710000,699900,710000,1/19/2022,-62225,0.383181811,1,9/8/2021,96,1
X1-ORz0aslwzf5hmi_e0a23,Charlotte,North Carolina,Indian Land,2416,447902,12/13/2021,425000,424900,425000,1/19/2022,-22902,1.384735368,1,9/8/2021,96,1
X1-ORz2cu95wtt3ei_a2eme,Riverside,California,San Jacinto,1567,432184,12/13/2021,405000,405100,405000,1/20/2022,-27184,1.091108785,1,9/8/2021,96,1
X1-ORz2buqlvu93ei_it206,Sacramento,California,El Dorado Hills,2356,783421,12/13/2021,760000,770200,760000,1/20/2022,-23421,0.474165656,1,9/8/2021,96,1
X1-ORz2bmd9vwzf5m_e1omk,Riverside,California,Murrieta,3261,660496,12/13/2021,627813,612500,627813,1/20/2022,-32683,0.434324546,1,9/8/2021,96,1
X1-ORz0dhetckybne_a9fgr,Raleigh,North Carolina,Morrisville,2568,535730,12/13/2021,540000,532900,540000,1/20/2022,4270,0.649164809,1,9/8/2021,96,1
X1-ORz0bc9hgf9uuy_9pri5,Portland,Oregon,Portland,2134,782700,12/13/2021,715000,724300,715000,1/21/2022,-67700,0.380500072,1,9/8/2021,96,1
X1-ORz2esx4fdvxbu_d6s46,Riverside,California,San Bernardino,1124,247048,12/13/2021,270000,240900,270000,1/21/2022,22952,1.399380173,1,9/8/2021,96,1
X1-ORz0alxqxzl1tm_f6f49,Riverside,California,Fontana,2002,697750,12/13/2021,695000,687100,695000,1/21/2022,-2750,0.676121055,1,9/8/2021,96,1
X1-ORz0dem6ru5kze_bz8hj,Riverside,California,Menifee,1643,560219,12/13/2021,523000,524900,523000,1/21/2022,-37219,0.608212852,1,9/8/2021,96,1
X1-ORz2ajuuu3rfqy_fx3x8,Orlando,Florida,Orlando,1246,234900,12/13/2021,259000,258300,259000,1/21/2022,24100,1.924817518,1,9/8/2021,96,1
X1-ORz28cejp5jwca_hboe8,Cincinnati,Ohio,Dayton,2766,394600,12/13/2021,390100,390100,390100,1/21/2022,-4500,0.674492866,1,9/8/2021,96,1
X1-ORz0c4i63qnou2_f3lzb,Charlotte,North Carolina,Huntersville,3000,573344,12/13/2021,578000,579900,578000,1/21/2022,4656,0.675074344,1,9/8/2021,96,1
X1-ORz0bzvvryx7qy_dm8dd,Riverside,California,Redlands,2232,629312,12/13/2021,660000,612300,660000,1/24/2022,30688,0.388449549,1,9/8/2021,96,1
X1-ORz0e9nlxyk9kq_fkgsz,Raleigh,North Carolina,Chapel Hill,2503,484000,12/13/2021,470000,489500,470000,1/24/2022,-14000,1.315550313,1,9/8/2021,96,1
X1-ORz09p1kk7zjay_j5p4f,LA - LA County,California,Woodland Hills,1302,928800,12/13/2021,900000,942300,900000,1/26/2022,-28800,0.448211029,1,9/8/2021,96,1
X1-ORz2aknkqas6t6_gdyqw,Atlanta,Georgia,Suwanee,1716,308500,12/13/2021,333000,332900,333000,1/26/2022,24500,1.290536018,1,9/8/2021,96,1
X1-ORz2fc221vpmyi_e7awg,Portland,Oregon,Forest Grove,2250,542800,12/13/2021,544000,524900,544000,1/28/2022,1200,0.760794615,1,9/8/2021,96,1
X1-ORz0btn276w516_duns7,Phoenix,Arizona,Tolleson,2682,497901,12/13/2021,488300,488300,488300,1/28/2022,-9601,0.545082827,1,9/8/2021,96,1
X1-ORz0c0snoga0ze_a9fgr,Miami,Florida,Pembroke Pines,1530,437000,12/13/2021,430000,430000,430000,1/31/2022,-7000,0.704183491,1,9/8/2021,96,1
X1-ORz2c46qtn9m62_b8jok,Tucson,Arizona,Tucson,2481,386723,12/13/2021,335000,334900,335000,2/15/2022,-51723,0.727945682,1,9/8/2021,96,1
X1-ORz2dn01mel56i_hmwy0,Miami,Florida,Plantation,2507,507000,12/13/2021,493000,488000,493000,12/27/2022,-14000,0.500761571,1,9/8/2021,96,1
X1-ORz0cqn6n6llru_h1uex,Dallas,Texas,Weatherford,1786,340792,12/14/2021,306000,306900,306000,12/27/2021,-34792,0.809205345,1,9/8/2021,97,1
X1-ORz2fc50ljslmi_gb5ly,Orlando,Florida,Lake Mary,2246,543500,12/14/2021,560900,560900,560900,12/29/2021,17400,0.373182891,1,9/8/2021,97,1
X1-ORz0anu5ck5j0a_gfdbd,Las Vegas,Nevada,Las Vegas,2767,508722,12/14/2021,512900,512900,512900,12/30/2021,4178,0.729502305,1,9/8/2021,97,1
X1-ORz2d8m40c6mii_ihtge,Tampa,Florida,Seminole,2400,448200,12/14/2021,445000,447900,445000,12/30/2021,-3200,0.865055051,1,9/8/2021,97,1
X1-ORz0bnzi6ekcqi_ix9pl,LA - LA County,California,Torrance,1112,875882,12/14/2021,915000,881900,915000,12/30/2021,39118,0.274758512,1,9/8/2021,97,1
X1-ORz2dvos0ra8ai_aj9g2,Sacramento,California,Citrus Heights,1900,483822,12/14/2021,464100,464100,464100,1/3/2022,-19722,0.553882714,1,9/8/2021,97,1
X1-ORz0c5kfbb9zlm_htxsd,Atlanta,Georgia,Atlanta,1715,348500,12/14/2021,326300,326300,326300,1/4/2022,-22200,1.333451291,1,9/8/2021,97,1
X1-ORz0f2ynqwsi9m_dm8dd,Atlanta,Georgia,Atlanta,2070,390100,12/14/2021,400000,399900,400000,1/4/2022,9900,0.622653794,1,9/8/2021,97,1
X1-ORz09kikmb0cqi_fc1e5,Las Vegas,Nevada,Henderson,2086,549600,12/14/2021,570000,565100,570000,1/5/2022,20400,0.892305844,1,9/8/2021,97,1
X1-ORz2d5kxmrtbp6_aovpy,Atlanta,Georgia,Snellville,1290,270520,12/14/2021,255000,261900,255000,1/5/2022,-15520,0.68500884,1,9/8/2021,97,1
X1-ORz0b6hzdeu4ca_hlidj,Atlanta,Georgia,Ball Ground,1680,267489,12/14/2021,265000,261900,265000,1/7/2022,-2489,1.260308332,1,9/8/2021,97,1
X1-ORz2b9roo4tbi2_arouw,Denver,Colorado,Aurora,1528,408020,12/14/2021,400000,394900,400000,1/7/2022,-8020,0.65298273,1,9/8/2021,97,1
X1-ORz2ayrj8qopyy_if0bg,Denver,Colorado,Aurora,916,287189,12/14/2021,260000,259900,260000,1/7/2022,-27189,1.080174332,1,9/8/2021,97,1
X1-ORz09wighukq62_hip8l,Atlanta,Georgia,Fayetteville,2954,473200,12/14/2021,464900,464900,464900,1/7/2022,-8300,1.257979031,1,9/8/2021,97,1
X1-ORz0bjj4xyzsze_d86on,Denver,Colorado,Lakewood,1210,426182,12/14/2021,379900,389900,379900,1/10/2022,-46282,0.87945684,1,9/8/2021,97,1
X1-ORz0bi0ft4l1mi_c7nwd,Raleigh,North Carolina,Durham,1548,338942,12/14/2021,347500,349900,347500,1/10/2022,8558,1.568730426,1,9/8/2021,97,1
X1-ORz09y7yaiyagq_dp1ib,Jacksonville,Florida,Saint Johns,2492,530700,12/14/2021,543000,545900,543000,1/10/2022,12300,0.646510113,1,9/8/2021,97,1
X1-ORz2cznigf7nui_ikmlc,Dallas,Texas,Burleson,3063,402541,12/14/2021,407000,375900,407000,1/10/2022,4459,1.300749465,1,9/8/2021,97,1
X1-ORz2e8zsqvpshm_bxtx2,Houston,Texas,Tomball,2156,312551,12/14/2021,307400,304100,307400,1/10/2022,-5151,1.568832871,1,9/8/2021,97,1
X1-ORz0eg195gi64a_bwfcl,Sacramento,California,El Dorado Hills,2415,877209,12/14/2021,892100,892100,892100,1/10/2022,14891,0.422736083,1,9/8/2021,97,1
X1-ORz2c5jyneevzu_gb5ly,Las Vegas,Nevada,Las Vegas,2175,522212,12/14/2021,504000,503900,504000,1/10/2022,-18212,0.69472126,1,9/8/2021,97,1
X1-ORz0aqdkg411tm_b9y91,Phoenix,Arizona,Maricopa,1866,392940,12/14/2021,330000,329900,330000,1/10/2022,-62940,1.168655842,1,9/8/2021,97,1
X1-ORz2evpb7vs86y_elcl6,Raleigh,North Carolina,Raleigh,1436,324020,12/14/2021,338900,338900,338900,1/11/2022,14880,0.757275649,1,9/8/2021,97,1
X1-ORz2e4i45pfxbu_gp7ao,Phoenix,Arizona,Phoenix,1396,490434,12/14/2021,495000,485300,495000,1/11/2022,4566,0.511298729,1,9/8/2021,97,1
X1-ORz0b03sflro1m_bnzxr,Tampa,Florida,Spring Hill,1536,273042,12/14/2021,290000,269900,290000,1/12/2022,16958,0.820186017,1,9/8/2021,97,1
X1-ORz2e9u9s2care_dnmxu,Sacramento,California,Elk Grove,2277,675737,12/14/2021,742000,672900,742000,1/12/2022,66263,0.62012181,1,9/8/2021,97,1
X1-ORz0aifgys2mpm_f6f49,Phoenix,Arizona,Sun City,3111,582071,12/14/2021,562000,559900,562000,1/12/2022,-20071,0.522759341,1,9/8/2021,97,1
X1-ORz0d9pli98sje_htxsd,Tampa,Florida,Sarasota,2602,540213,12/14/2021,582000,549900,582000,1/12/2022,41787,1.039871381,1,9/8/2021,97,1
X1-ORz2brd9hevm2i_cbvls,Tampa,Florida,Parrish,2264,410452,12/14/2021,420000,420900,420000,1/12/2022,9548,1.174759284,1,9/8/2021,97,1
X1-ORz0bwo8kr9fui_g1bmn,Denver,Colorado,Denver,1772,582819,12/14/2021,539900,549900,539900,1/12/2022,-42919,0.387202745,1,9/8/2021,97,1
X1-ORz2e3p6ddyyd6_g2q74,Phoenix,Arizona,San Tan Valley,1828,471113,12/14/2021,450000,424900,450000,1/12/2022,-21113,0.464305518,1,9/8/2021,97,1
X1-ORz2cq94nlswai_hehj6,Raleigh,North Carolina,Holly Springs,2461,531425,12/14/2021,535000,521900,535000,1/12/2022,3575,0.891962479,1,9/8/2021,97,1
X1-ORz27evwcprvy2_hboe8,Denver,Colorado,Parker,1533,539800,12/14/2021,575000,554900,575000,1/12/2022,35200,0.913970361,1,9/8/2021,97,1
X1-ORz0c98ehqi456_drun9,Austin,Texas,Austin,2038,515519,12/14/2021,485000,493900,485000,1/12/2022,-30519,0.384820362,1,9/8/2021,97,1
X1-ORz0b65tcjtxtm_g9r1h,Raleigh,North Carolina,Durham,1612,382196,12/14/2021,377000,376900,377000,1/12/2022,-5196,1.105213101,1,9/8/2021,97,1
X1-ORz2drw35oddve_d3yz8,Las Vegas,Nevada,Las Vegas,1211,322103,12/14/2021,312000,320200,312000,1/12/2022,-10103,1.323025684,1,9/8/2021,97,1
X1-ORz0dokavs43ne_gqlv5,Atlanta,Georgia,Sugar Hill,2656,441838,12/14/2021,470000,449900,470000,1/12/2022,28162,1.284553912,1,9/8/2021,97,1
X1-ORz2co9fv6h4l6_gb5ly,Raleigh,North Carolina,Cary,2830,680021,12/14/2021,615000,669900,615000,1/13/2022,-65021,0.266596105,1,9/8/2021,97,1
X1-ORz2ejzy69ue0q_ea41e,Denver,Colorado,Loveland,1023,330800,12/14/2021,330000,327900,330000,1/13/2022,-800,1.306031863,1,9/8/2021,97,1
X1-ORz2d1qhmpaq2i_c0n20,Las Vegas,Nevada,Las Vegas,2047,430850,12/14/2021,422000,421900,422000,1/13/2022,-8850,2.042505889,1,9/8/2021,97,1
X1-ORz2cafggd2kxm_be5yg,Sacramento,California,Fair Oaks,1673,641715,12/14/2021,565895,631900,565895,1/13/2022,-75820,0.314844399,1,9/8/2021,97,1
X1-ORz0cztchd4516_bqt2p,Sacramento,California,Galt,2005,689614,12/14/2021,645066,666200,645066,1/13/2022,-44548,0.460862571,1,9/8/2021,97,1
X1-ORz09spjqn7nui_f3lzb,Tampa,Florida,Sarasota,852,268805,12/14/2021,295000,292200,295000,1/13/2022,26195,1.362309334,1,9/8/2021,97,1
X1-ORz2cy6kgkenp6_auhzu,Miami,Florida,Jupiter,1159,246400,12/14/2021,265000,248900,265000,1/13/2022,18600,1.206093323,1,9/8/2021,97,1
X1-ORz0b6ut2n6yka_igevx,Sacramento,California,Sacramento,1614,596495,12/14/2021,494508,569900,494508,1/13/2022,-101987,0.560836882,1,9/8/2021,97,1
X1-ORz09jiu65kku2_at3fd,Tampa,Florida,Tampa,1592,494700,12/14/2021,510000,504900,510000,1/13/2022,15300,0.450882395,1,9/8/2021,97,1
X1-ORz0az6smzymwq_f6f49,Miami,Florida,Pembroke Pines,1400,313400,12/14/2021,315000,296900,315000,1/13/2022,1600,1.218779424,1,9/8/2021,97,1
X1-ORz2bsvym9adfe_bbcti,Sacramento,California,Elk Grove,1543,544685,12/14/2021,539866,542100,539866,1/13/2022,-4819,0.890028582,1,9/8/2021,97,1
X1-ORz0f8l0d0n33u_je4j9,Cincinnati,Ohio,Harrison,1045,169400,12/14/2021,164900,164900,164900,1/14/2022,-4500,1.754652368,1,9/8/2021,97,1
X1-ORz0dwk9g5wdx6_bidnv,Portland,Oregon,Vancouver,1590,435195,12/14/2021,425900,425900,425900,1/14/2022,-9295,0.533329471,1,9/8/2021,97,1
X1-ORz0lz3ka8rhx6_gz19z,Tampa,Florida,Riverview,2326,312000,12/14/2021,329900,329900,329900,1/14/2022,17900,1.04015661,1,9/8/2021,97,1
X1-ORz09q2aixgare_czr9t,Phoenix,Arizona,Phoenix,1537,345616,12/14/2021,355000,349300,355000,1/14/2022,9384,0.687518281,1,9/8/2021,97,1
X1-ORz2d0ybgteire_bxtx2,Tampa,Florida,Tampa,1372,211661,12/14/2021,210000,209900,210000,1/14/2022,-1661,2.30331301,1,9/8/2021,97,1
X1-ORz0dzo6h9wfi2_bqt2p,Denver,Colorado,Loveland,2804,578738,12/14/2021,535000,549900,535000,1/14/2022,-43738,0.480443484,1,9/8/2021,97,1
X1-ORz0d52flzpfui_gz19z,Tampa,Florida,Clearwater,1067,173388,12/14/2021,181500,176900,181500,1/14/2022,8112,3.008150577,1,9/8/2021,97,1
X1-ORz2dn1gx7ikje_infqa,Raleigh,North Carolina,Apex,1435,367531,12/14/2021,380500,359200,380500,1/14/2022,12969,1.465182446,1,9/8/2021,97,1
X1-ORz2d2g5160eii_aau18,Minneapolis,Minnesota,Eden Prairie,1226,242200,12/14/2021,223000,219900,223000,1/14/2022,-19200,1.375267556,1,9/8/2021,97,1
X1-ORz2espvzb0ol6_i0ymq,Denver,Colorado,Aurora,1614,491027,12/14/2021,476000,485900,476000,1/14/2022,-15027,0.961583392,1,9/8/2021,97,1
X1-ORz2ddw2pgksxm_dw2co,Denver,Colorado,Aurora,945,249500,12/14/2021,244100,244100,244100,1/14/2022,-5400,1.579974979,1,9/8/2021,97,1
X1-ORz2f61kdsswhm_9wsci,Tampa,Florida,Plant City,1594,231692,12/14/2021,260000,249300,260000,1/14/2022,28308,1.574736723,1,9/8/2021,97,1
X1-ORz2bga5ico1ve_hvccu,Sacramento,California,Elk Grove,1080,485644,12/14/2021,480000,493900,480000,1/14/2022,-5644,1.07446511,1,9/8/2021,97,1
X1-ORz2c8mw5ydy0q_fdfym,Atlanta,Georgia,Cumming,2665,448204,12/14/2021,467200,439900,467200,1/14/2022,18996,0.557386552,1,9/8/2021,97,1
X1-ORz0hmfqbwdapm_gkzl9,Tucson,Arizona,Tucson,1484,248500,12/14/2021,245000,249900,245000,1/14/2022,-3500,1.601511285,1,9/8/2021,97,1
X1-ORz2eyn39j64je_9zlhg,Raleigh,North Carolina,Durham,1997,421800,12/14/2021,425000,436500,425000,1/14/2022,3200,0.811708201,1,9/8/2021,97,1
X1-ORz0eh17hqe5x6_g9r1h,Raleigh,North Carolina,Raleigh,2106,382200,12/14/2021,362000,369900,362000,1/14/2022,-20200,0.997789692,1,9/8/2021,97,1
X1-ORz0ekgurghy7u_i56c5,Tampa,Florida,Spring Hill,1219,163300,12/14/2021,182900,182900,182900,1/14/2022,19600,1.683471841,1,9/8/2021,97,1
X1-ORz0erwr6j25iy_h7got,Houston,Texas,Spring,3013,534000,12/14/2021,490000,519900,490000,1/14/2022,-44000,0.512787318,1,9/8/2021,97,1
X1-ORz0chg96kiauy_cwy4v,Charlotte,North Carolina,Charlotte,2338,424725,12/14/2021,420000,420200,420000,1/14/2022,-4725,0.459962329,1,9/8/2021,97,1
X1-ORz2ewuf129doa_dw2co,Denver,Colorado,Westminster,1839,583300,12/14/2021,605000,580300,605000,1/14/2022,21700,1.491717902,1,9/8/2021,97,1
X1-ORz0b9of5y0osa_g1bmn,Tampa,Florida,Spring Hill,1775,271446,12/14/2021,295100,295100,295100,1/14/2022,23654,0.849096736,1,9/8/2021,97,1
X1-ORz0d1ovbfvqm2_dm8dd,Las Vegas,Nevada,Las Vegas,2776,580615,12/14/2021,600000,568900,600000,1/14/2022,19385,0.479434371,1,9/8/2021,97,1
X1-ORz09z8gd3yu0q_hobih,Las Vegas,Nevada,Henderson,2366,442900,12/14/2021,480000,455100,480000,1/14/2022,37100,0.610110871,1,9/8/2021,97,1
X1-ORz0bpm1feuyd6_h7got,Houston,Texas,Houston,1798,318924,12/14/2021,309300,314300,309300,1/14/2022,-9624,1.431319716,1,9/8/2021,97,1
X1-ORz0aipg2ekm7u_i2d77,Minneapolis,Minnesota,Fridley,1826,253023,12/14/2021,233900,233900,233900,1/14/2022,-19123,2.194410208,1,9/8/2021,97,1
X1-ORz0cfrb479abe_gck6f,Riverside,California,San Bernardino,1285,501233,12/14/2021,500000,484200,500000,1/17/2022,-1233,0.617818755,1,9/8/2021,97,1
X1-ORz2dz0x0i6i62_g5jc2,Sacramento,California,Elk Grove,1657,675648,12/14/2021,584529,672100,584529,1/17/2022,-91119,0.756053537,1,9/8/2021,97,1
X1-ORz0c77aei8x2y_fvpcr,Atlanta,Georgia,Lawrenceville,2114,340245,12/14/2021,342500,339900,342500,1/18/2022,2255,1.007037103,1,9/8/2021,97,1
X1-ORz2czjci2nhq2_flvdg,San Diego,California,San Diego,1854,1106404,12/14/2021,1180000,1077900,1180000,1/18/2022,73596,0.275452961,1,9/8/2021,97,1
X1-ORz0e0wskfl3ei_9y6wz,Tampa,Florida,Clearwater,1666,386985,12/14/2021,385000,384900,385000,1/18/2022,-1985,0.788738812,1,9/8/2021,97,1
X1-ORz0au5hord4l6_eebqt,Denver,Colorado,Colorado Springs,1483,428894,12/14/2021,430000,433900,430000,1/18/2022,1106,0.68059305,1,9/8/2021,97,1
X1-ORz0ddlsnbd5dm_hwqxb,Austin,Texas,Leander,1750,505760,12/14/2021,445000,449900,445000,1/18/2022,-60760,0.479242708,1,9/8/2021,97,1
X1-ORz2csn6e4n1iy_iq8v8,Tampa,Florida,Riverview,2013,367940,12/14/2021,375118,372200,375118,1/18/2022,7178,0.714127803,1,9/8/2021,97,1
X1-ORz2c0ibuz51tm_gutkk,Denver,Colorado,Johnstown,2496,492400,12/14/2021,489900,493900,489900,1/18/2022,-2500,0.89505891,1,9/8/2021,97,1
X1-ORz280ckufpfui_i0ymq,Houston,Texas,Texas City,1238,147300,12/14/2021,155000,154900,155000,1/18/2022,7700,2.610202696,1,9/8/2021,97,1
X1-ORz2d1gel0kmm2_ets00,Las Vegas,Nevada,Henderson,1590,488506,12/14/2021,480000,475900,480000,1/18/2022,-8506,0.873568658,1,9/8/2021,97,1
X1-ORz0b7mvagv1x6_igevx,Orlando,Florida,Lady Lake,2054,383311,12/14/2021,376900,376900,376900,1/18/2022,-6411,0.713164219,1,9/8/2021,97,1
X1-ORz0a24h9rqz5m_djf8f,Portland,Oregon,Hillsboro,2009,593400,12/14/2021,612000,600900,612000,1/18/2022,18600,0.409956597,1,9/8/2021,97,1
X1-ORz0c8yz4f4oe2_ahuvl,Orlando,Florida,Orlando,3065,481530,12/14/2021,520000,498900,520000,1/18/2022,38470,0.778863395,1,9/8/2021,97,1
X1-ORz09j8bc7y1kq_iasm1,LA - Orange County,California,Fullerton,1403,876100,12/14/2021,905000,891000,905000,1/18/2022,28900,0.351338581,1,9/8/2021,97,1
X1-ORz0df3m7nz14q_jjqt5,LA - Orange County,California,Rancho Santa Margarita,2530,1135602,12/14/2021,1172000,1131900,1172000,1/18/2022,36398,0.528734417,1,9/8/2021,97,1
X1-ORz0auy3mw5rp6_e0a23,Raleigh,North Carolina,Cary,1555,352160,12/14/2021,380000,357100,380000,1/19/2022,27840,1.357328031,1,9/8/2021,97,1
X1-ORz26phlf4sjui_fooie,Denver,Colorado,Brighton,2852,610000,12/14/2021,690000,654000,690000,1/19/2022,80000,0.63995442,1,9/8/2021,97,1
X1-ORz2aq5fjve9oa_hehj6,Houston,Texas,La Marque,2908,397800,12/14/2021,355000,359900,355000,1/20/2022,-42800,0.621807604,1,9/8/2021,97,1
X1-ORz2cn3ghi73i2_gdyqw,Riverside,California,Sun City,2797,615242,12/14/2021,575000,574900,575000,1/20/2022,-40242,0.510018873,1,9/8/2021,97,1
X1-ORz2e5r9z694ze_ivv54,Tampa,Florida,Tampa,2278,603200,12/14/2021,599000,599000,599000,1/20/2022,-4200,0.510008355,1,9/8/2021,97,1
X1-ORz2b0psqd32be_ihtge,Dallas,Texas,Plano,2007,415976,12/14/2021,357500,369900,357500,1/20/2022,-58476,0.498834413,1,9/8/2021,97,1
X1-ORz2b7z8bscsje_ets00,Tampa,Florida,Lutz,1339,276463,12/14/2021,280000,293900,280000,1/20/2022,3537,1.075861949,1,9/8/2021,97,1
X1-ORz0cx2d3jp1mi_cah1b,Miami,Florida,Miami,852,255400,12/14/2021,262000,246900,262000,1/20/2022,6600,2.068106838,1,9/8/2021,97,1
X1-ORz2e7sxspmvsq_be5yg,Riverside,California,Temecula,2214,725692,12/14/2021,666700,655200,666700,1/20/2022,-58992,0.911500248,1,9/8/2021,97,1
X1-ORz2duacsbnr0a_elcl6,Riverside,California,Lake Elsinore,2750,585932,12/14/2021,570000,567900,570000,1/20/2022,-15932,0.530483777,1,9/8/2021,97,1
X1-ORz2a3pw6htth6_bv0s4,Portland,Oregon,Portland,1627,499300,12/14/2021,463900,463900,463900,1/21/2022,-35400,0.407027892,1,9/8/2021,97,1
X1-ORz0gi1we2ltoa_crbuz,Atlanta,Georgia,Roswell,2164,359800,12/14/2021,330000,334900,330000,1/21/2022,-29800,1.230695113,1,9/8/2021,97,1
X1-ORz2diwi37dfne_chhvo,Denver,Colorado,Denver,1758,487327,12/14/2021,480000,487200,480000,1/21/2022,-7327,0.819612961,1,9/8/2021,97,1
X1-ORz2b8kxo0yire_aau18,Sacramento,California,Sacramento,980,407685,12/14/2021,420000,406100,420000,1/21/2022,12315,0.411890899,1,9/8/2021,97,1
X1-ORz2egy82ecjga_g2q74,LA - Orange County,California,Placentia,2172,879700,12/14/2021,935000,899900,935000,1/21/2022,55300,0.437028846,1,9/8/2021,97,1
X1-ORz0bakbhxkmey_daztl,Riverside,California,Winchester,1550,436547,12/14/2021,440000,428900,440000,1/24/2022,3453,0.529983795,1,9/8/2021,97,1
X1-ORz07x10gnwdiy_bnzxr,LA - Orange County,California,Orange,2871,1385100,12/14/2021,1393000,1392900,1393000,1/24/2022,7900,0.148705509,1,9/8/2021,97,1
